game_id,version,is_sona_autocredit,sona_experiment_id,sona_credit_token,sona_survey_code,round_index,player_id,is_bot,bot_strategy,bot_round_memory,round_begin_ts,player_move,player_rt,player_outcome,player_outcome_viewtime,player_points,player_total
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,41,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 7, 'scissors': 2}, 'paper': {'rock': 6, 'paper': 2, 'scissors': 6}, 'scissors': {'rock': 6, 'paper': 3, 'scissors': 2}}",1609812136875,scissors,0,loss,0,-1,30
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,42,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812138945,rock,787,loss,11141,-1,25
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,42,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 7, 'scissors': 2}, 'paper': {'rock': 6, 'paper': 2, 'scissors': 6}, 'scissors': {'rock': 7, 'paper': 3, 'scissors': 2}}",1609812138945,paper,0,win,0,3,29
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,43,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812150968,rock,823,loss,1021,-1,24
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,43,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 7, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 6}, 'scissors': {'rock': 7, 'paper': 3, 'scissors': 2}}",1609812150968,paper,0,win,0,3,32
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,44,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812152888,scissors,754,win,1078,3,23
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,44,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 7, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 7}, 'scissors': {'rock': 7, 'paper': 3, 'scissors': 2}}",1609812152888,paper,0,loss,0,-1,35
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,45,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812154795,scissors,760,win,1173,3,26
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,45,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 7, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 8}, 'scissors': {'rock': 7, 'paper': 3, 'scissors': 2}}",1609812154795,paper,0,loss,0,-1,34
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,46,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812156826,scissors,812,loss,1049,-1,29
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,46,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 7, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 9}, 'scissors': {'rock': 7, 'paper': 3, 'scissors': 2}}",1609812156826,rock,0,win,0,3,33
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,47,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812158769,paper,750,loss,1306,-1,28
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,47,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 8, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 9}, 'scissors': {'rock': 7, 'paper': 3, 'scissors': 2}}",1609812158769,scissors,0,win,0,3,36
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,48,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812161029,rock,777,loss,1126,-1,27
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,48,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 8, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 9}, 'scissors': {'rock': 8, 'paper': 3, 'scissors': 2}}",1609812161029,paper,0,win,0,3,39
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,49,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812163012,scissors,1013,loss,1074,-1,26
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,49,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 8, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 10}, 'scissors': {'rock': 8, 'paper': 3, 'scissors': 2}}",1609812163012,rock,0,win,0,3,42
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,50,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812165176,paper,721,loss,1208,-1,25
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,50,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 9, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 10}, 'scissors': {'rock': 8, 'paper': 3, 'scissors': 2}}",1609812165176,scissors,0,win,0,3,45
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,51,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812167182,paper,929,tie,1201,0,24
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,51,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 9, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 10}, 'scissors': {'rock': 8, 'paper': 4, 'scissors': 2}}",1609812167182,paper,0,tie,0,0,48
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,52,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812169420,scissors,963,loss,939,-1,24
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,52,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 6, 'paper': 9, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 8, 'paper': 4, 'scissors': 2}}",1609812169420,rock,0,win,0,3,48
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,53,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812171395,rock,893,win,1165,3,23
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,53,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 7, 'paper': 9, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 8, 'paper': 4, 'scissors': 2}}",1609812171395,scissors,0,loss,0,-1,51
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,54,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812173512,rock,791,loss,1077,-1,26
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,54,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 7, 'paper': 9, 'scissors': 2}, 'paper': {'rock': 7, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 9, 'paper': 4, 'scissors': 2}}",1609812173512,paper,0,win,0,3,50
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,55,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812175473,rock,925,tie,1305,0,25
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,55,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 7, 'paper': 9, 'scissors': 2}, 'paper': {'rock': 8, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 9, 'paper': 4, 'scissors': 2}}",1609812175473,rock,0,tie,0,0,53
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,56,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812177769,rock,864,win,1151,3,25
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,56,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 8, 'paper': 9, 'scissors': 2}, 'paper': {'rock': 8, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 9, 'paper': 4, 'scissors': 2}}",1609812177769,scissors,0,loss,0,-1,53
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,57,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812179869,rock,808,loss,1196,-1,28
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,57,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 8, 'paper': 9, 'scissors': 2}, 'paper': {'rock': 8, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 10, 'paper': 4, 'scissors': 2}}",1609812179869,paper,0,win,0,3,52
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,58,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812182109,rock,774,tie,1169,0,27
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,58,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 8, 'paper': 9, 'scissors': 2}, 'paper': {'rock': 9, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 10, 'paper': 4, 'scissors': 2}}",1609812182109,rock,0,tie,0,0,55
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,59,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812184120,paper,734,loss,1054,-1,27
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,59,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 8, 'paper': 10, 'scissors': 2}, 'paper': {'rock': 9, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 10, 'paper': 4, 'scissors': 2}}",1609812184120,scissors,0,win,0,3,55
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,60,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812185979,paper,682,tie,1117,0,26
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,60,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 8, 'paper': 10, 'scissors': 2}, 'paper': {'rock': 9, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 10, 'paper': 5, 'scissors': 2}}",1609812185979,paper,0,tie,0,0,58
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,61,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812187843,rock,744,tie,1127,0,26
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,61,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 8, 'paper': 10, 'scissors': 2}, 'paper': {'rock': 10, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 10, 'paper': 5, 'scissors': 2}}",1609812187843,rock,0,tie,0,0,58
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,62,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812189787,scissors,699,tie,1183,0,26
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,62,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 8, 'paper': 10, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 10, 'paper': 5, 'scissors': 2}}",1609812189787,scissors,0,tie,0,0,58
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,63,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812191757,paper,765,tie,1145,0,26
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,63,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 8, 'paper': 10, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 2, 'scissors': 11}, 'scissors': {'rock': 10, 'paper': 6, 'scissors': 2}}",1609812191757,paper,0,tie,0,0,58
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,64,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812193780,paper,651,win,3862,3,26
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,64,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 8, 'paper': 10, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 3, 'scissors': 11}, 'scissors': {'rock': 10, 'paper': 6, 'scissors': 2}}",1609812193780,rock,0,loss,0,-1,58
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,65,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812198389,rock,1014,win,1867,3,29
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,65,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 10, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 3, 'scissors': 11}, 'scissors': {'rock': 10, 'paper': 6, 'scissors': 2}}",1609812198389,scissors,0,loss,0,-1,57
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,66,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812201368,rock,991,loss,1414,-1,32
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,66,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 10, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 3, 'scissors': 11}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 2}}",1609812201368,paper,0,win,0,3,56
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,67,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812203848,paper,759,win,1448,3,31
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,67,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 10, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 4, 'scissors': 11}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 2}}",1609812203848,rock,0,loss,0,-1,59
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,68,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812206172,paper,705,loss,1202,-1,34
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,68,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 11, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 4, 'scissors': 11}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 2}}",1609812206172,scissors,0,win,0,3,58
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,69,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812208171,scissors,746,win,1570,3,33
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,69,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 11, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 4, 'scissors': 11}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 3}}",1609812208171,paper,0,loss,0,-1,61
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,70,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812210579,scissors,834,loss,1507,-1,36
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,70,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 11, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 4, 'scissors': 12}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 3}}",1609812210579,rock,0,win,0,3,60
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,71,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812212988,paper,792,loss,4209,-1,35
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,71,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 12, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 4, 'scissors': 12}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 3}}",1609812212988,scissors,0,win,0,3,63
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,72,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812218068,none,10000,loss,4549,-1,34
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,72,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 12, 'scissors': 3}, 'paper': {'rock': 10, 'paper': 4, 'scissors': 12}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 3}}",1609812218068,paper,0,win,0,3,66
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,73,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812232706,rock,5036,tie,1174,0,33
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,73,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 12, 'scissors': 3}, 'paper': {'rock': 11, 'paper': 4, 'scissors': 12}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 3}}",1609812232706,rock,0,tie,0,0,69
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,74,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812239019,paper,951,loss,1154,-1,33
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,74,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 13, 'scissors': 3}, 'paper': {'rock': 11, 'paper': 4, 'scissors': 12}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 3}}",1609812239019,scissors,0,win,0,3,69
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,75,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812241194,scissors,790,win,1149,3,32
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,75,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 13, 'scissors': 3}, 'paper': {'rock': 11, 'paper': 4, 'scissors': 12}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 4}}",1609812241194,paper,0,loss,0,-1,72
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,76,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812243208,scissors,1999,loss,1207,-1,35
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,76,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 13, 'scissors': 3}, 'paper': {'rock': 11, 'paper': 4, 'scissors': 13}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 4}}",1609812243208,rock,0,win,0,3,71
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,77,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812246510,paper,4063,loss,852,-1,34
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,77,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 14, 'scissors': 3}, 'paper': {'rock': 11, 'paper': 4, 'scissors': 13}, 'scissors': {'rock': 11, 'paper': 6, 'scissors': 4}}",1609812246510,scissors,0,win,0,3,74
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,78,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812251518,paper,817,tie,1107,0,33
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,78,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 14, 'scissors': 3}, 'paper': {'rock': 11, 'paper': 4, 'scissors': 13}, 'scissors': {'rock': 11, 'paper': 7, 'scissors': 4}}",1609812251518,paper,0,tie,0,0,77
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,79,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812253570,paper,654,win,1149,3,33
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,79,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 14, 'scissors': 3}, 'paper': {'rock': 11, 'paper': 5, 'scissors': 13}, 'scissors': {'rock': 11, 'paper': 7, 'scissors': 4}}",1609812253570,rock,0,loss,0,-1,77
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,80,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812255492,paper,779,loss,1090,-1,36
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,80,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 15, 'scissors': 3}, 'paper': {'rock': 11, 'paper': 5, 'scissors': 13}, 'scissors': {'rock': 11, 'paper': 7, 'scissors': 4}}",1609812255492,scissors,0,win,0,3,76
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,81,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812257506,rock,723,loss,1300,-1,35
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,81,0f903f42-6a34-4957-b157-04c38db7274b,1,bot_prev_move,"{'rock': {'rock': 9, 'paper': 15, 'scissors': 3}, 'paper': {'rock': 11, 'paper': 5, 'scissors': 13}, 'scissors': {'rock': 12, 'paper': 7, 'scissors': 4}}",1609812257506,paper,0,win,0,3,79
cd6f768e-e0e8-4149-8cb7-fc7ab316fa6d,3,1,1768,19421bc286424246b6b1e873e7a55a8e,35100,82,54c50e63-2c92-4d75-b541-d1d7579685fc,0,bot_prev_move,NA,1609812259619,rock,834,tie,974,0,34
