game_id,version,is_sona_autocredit,sona_experiment_id,sona_credit_token,sona_survey_code,round_index,player_id,is_bot,bot_strategy,bot_round_memory,round_begin_ts,player_move,player_rt,player_outcome,player_outcome_viewtime,player_points,player_total
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,186,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901986600,paper,364,loss,445,-1,92
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,186,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 22, '-': 7}, 'loss': {'0': 26, '+': 18, '-': 26}, 'tie': {'0': 11, '+': 24, '-': 26}}",1609901986600,scissors,0,win,0,3,156
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,187,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901987572,scissors,339,win,455,3,91
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,187,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 22, '-': 7}, 'loss': {'0': 26, '+': 19, '-': 26}, 'tie': {'0': 11, '+': 24, '-': 26}}",1609901987572,paper,0,loss,0,-1,159
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,188,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901988533,rock,391,tie,551,0,94
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,188,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 23, '-': 7}, 'loss': {'0': 26, '+': 19, '-': 26}, 'tie': {'0': 11, '+': 24, '-': 26}}",1609901988533,rock,0,tie,0,0,158
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,189,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901989635,scissors,345,loss,439,-1,94
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,189,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 23, '-': 7}, 'loss': {'0': 26, '+': 19, '-': 26}, 'tie': {'0': 11, '+': 24, '-': 27}}",1609901989635,rock,0,win,0,3,158
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,190,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901990639,rock,321,win,2158,3,93
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,190,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 23, '-': 7}, 'loss': {'0': 26, '+': 20, '-': 26}, 'tie': {'0': 11, '+': 24, '-': 27}}",1609901990639,scissors,0,loss,0,-1,161
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,191,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901993307,paper,1188,tie,592,0,96
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,191,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 24, '-': 7}, 'loss': {'0': 26, '+': 20, '-': 26}, 'tie': {'0': 11, '+': 24, '-': 27}}",1609901993307,paper,0,tie,0,0,160
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,192,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901995251,rock,480,loss,559,-1,96
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,192,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 24, '-': 7}, 'loss': {'0': 26, '+': 20, '-': 26}, 'tie': {'0': 11, '+': 24, '-': 28}}",1609901995251,paper,0,win,0,3,160
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,193,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901996455,paper,1237,tie,540,0,95
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,193,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 24, '-': 7}, 'loss': {'0': 26, '+': 21, '-': 26}, 'tie': {'0': 11, '+': 24, '-': 28}}",1609901996455,paper,0,tie,0,0,163
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,194,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901998448,scissors,330,win,558,3,95
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,194,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 24, '-': 7}, 'loss': {'0': 26, '+': 21, '-': 26}, 'tie': {'0': 11, '+': 25, '-': 28}}",1609901998448,paper,0,loss,0,-1,163
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,195,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609901999499,rock,446,tie,1785,0,98
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,195,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 25, '-': 7}, 'loss': {'0': 26, '+': 21, '-': 26}, 'tie': {'0': 11, '+': 25, '-': 28}}",1609901999499,rock,0,tie,0,0,162
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,196,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902001899,scissors,364,loss,407,-1,98
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,196,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 25, '-': 7}, 'loss': {'0': 26, '+': 21, '-': 26}, 'tie': {'0': 11, '+': 25, '-': 29}}",1609902001899,rock,0,win,0,3,162
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,197,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902003019,paper,606,win,504,3,97
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,197,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 25, '-': 7}, 'loss': {'0': 26, '+': 21, '-': 27}, 'tie': {'0': 11, '+': 25, '-': 29}}",1609902003019,rock,0,loss,0,-1,165
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,198,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902004291,rock,555,win,1538,3,100
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,198,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 25, '-': 8}, 'loss': {'0': 26, '+': 21, '-': 27}, 'tie': {'0': 11, '+': 25, '-': 29}}",1609902004291,scissors,0,loss,0,-1,164
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,199,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902006544,scissors,1493,tie,691,0,103
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,199,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 25, '-': 9}, 'loss': {'0': 26, '+': 21, '-': 27}, 'tie': {'0': 11, '+': 25, '-': 29}}",1609902006544,scissors,0,tie,0,0,163
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,200,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902008879,rock,823,win,693,3,103
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,200,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 25, '-': 9}, 'loss': {'0': 26, '+': 21, '-': 27}, 'tie': {'0': 11, '+': 26, '-': 29}}",1609902008879,scissors,0,loss,0,-1,163
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,201,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902010559,paper,654,loss,554,-1,106
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,201,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 26, '-': 9}, 'loss': {'0': 26, '+': 21, '-': 27}, 'tie': {'0': 11, '+': 26, '-': 29}}",1609902010559,scissors,0,win,0,3,162
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,202,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902011928,scissors,313,win,404,3,105
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,202,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 26, '-': 9}, 'loss': {'0': 26, '+': 22, '-': 27}, 'tie': {'0': 11, '+': 26, '-': 29}}",1609902011928,paper,0,loss,0,-1,165
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,203,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902012807,rock,431,loss,449,-1,108
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,203,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 27, '-': 9}, 'loss': {'0': 26, '+': 22, '-': 27}, 'tie': {'0': 11, '+': 26, '-': 29}}",1609902012807,paper,0,win,0,3,164
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,204,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902013855,scissors,360,loss,414,-1,107
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,204,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 27, '-': 9}, 'loss': {'0': 26, '+': 22, '-': 28}, 'tie': {'0': 11, '+': 26, '-': 29}}",1609902013855,rock,0,win,0,3,167
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,205,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902014783,rock,367,win,375,3,106
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,205,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 27, '-': 9}, 'loss': {'0': 26, '+': 23, '-': 28}, 'tie': {'0': 11, '+': 26, '-': 29}}",1609902014783,scissors,0,loss,0,-1,170
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,206,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902015687,scissors,332,tie,1338,0,109
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,206,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 27, '-': 10}, 'loss': {'0': 26, '+': 23, '-': 28}, 'tie': {'0': 11, '+': 26, '-': 29}}",1609902015687,scissors,0,tie,0,0,169
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,207,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902017519,paper,1264,loss,510,-1,109
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,207,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 27, '-': 10}, 'loss': {'0': 26, '+': 23, '-': 28}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902017519,scissors,0,win,0,3,169
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,208,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902019455,scissors,383,win,459,3,108
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,208,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 27, '-': 10}, 'loss': {'0': 26, '+': 24, '-': 28}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902019455,paper,0,loss,0,-1,172
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,209,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902020459,rock,508,loss,529,-1,111
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,209,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 28, '-': 10}, 'loss': {'0': 26, '+': 24, '-': 28}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902020459,paper,0,win,0,3,171
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,210,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902021663,scissors,417,loss,501,-1,110
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,210,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 28, '-': 10}, 'loss': {'0': 26, '+': 24, '-': 29}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902021663,rock,0,win,0,3,174
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,211,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902022739,paper,393,loss,613,-1,109
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,211,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 28, '-': 10}, 'loss': {'0': 26, '+': 24, '-': 30}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902022739,scissors,0,win,0,3,177
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,212,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902023903,rock,403,loss,509,-1,108
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,212,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 28, '-': 10}, 'loss': {'0': 26, '+': 24, '-': 31}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902023903,paper,0,win,0,3,180
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,213,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902024967,scissors,438,loss,473,-1,107
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,213,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 28, '-': 10}, 'loss': {'0': 26, '+': 24, '-': 32}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902024967,rock,0,win,0,3,183
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,214,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902026035,paper,346,loss,522,-1,106
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,214,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 28, '-': 10}, 'loss': {'0': 26, '+': 24, '-': 33}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902026035,scissors,0,win,0,3,186
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,215,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902027067,scissors,365,win,480,3,105
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,215,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 28, '-': 10}, 'loss': {'0': 26, '+': 25, '-': 33}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902027067,paper,0,loss,0,-1,189
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,216,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902028075,rock,361,loss,1046,-1,108
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,216,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 29, '-': 10}, 'loss': {'0': 26, '+': 25, '-': 33}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902028075,paper,0,win,0,3,188
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,217,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902029647,scissors,415,loss,518,-1,107
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,217,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 29, '-': 10}, 'loss': {'0': 26, '+': 25, '-': 34}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902029647,rock,0,win,0,3,191
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,218,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902030743,paper,1257,loss,495,-1,106
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,218,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 29, '-': 10}, 'loss': {'0': 26, '+': 25, '-': 35}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902030743,scissors,0,win,0,3,194
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,219,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902032655,scissors,360,win,450,3,105
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,219,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 29, '-': 10}, 'loss': {'0': 26, '+': 26, '-': 35}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902032655,paper,0,loss,0,-1,197
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,220,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902033651,rock,378,loss,412,-1,108
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,220,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 30, '-': 10}, 'loss': {'0': 26, '+': 26, '-': 35}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902033651,paper,0,win,0,3,196
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,221,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902034680,scissors,408,loss,480,-1,107
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,221,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 30, '-': 10}, 'loss': {'0': 26, '+': 26, '-': 36}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902034680,rock,0,win,0,3,199
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,222,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902035723,scissors,434,tie,473,0,106
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,222,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 30, '-': 10}, 'loss': {'0': 27, '+': 26, '-': 36}, 'tie': {'0': 11, '+': 26, '-': 30}}",1609902035723,scissors,0,tie,0,0,202
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,223,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902036795,rock,406,win,1437,3,106
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,223,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 30, '-': 10}, 'loss': {'0': 27, '+': 26, '-': 36}, 'tie': {'0': 11, '+': 27, '-': 30}}",1609902036795,scissors,0,loss,0,-1,202
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,224,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902038803,paper,360,loss,486,-1,109
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,224,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 31, '-': 10}, 'loss': {'0': 27, '+': 26, '-': 36}, 'tie': {'0': 11, '+': 27, '-': 30}}",1609902038803,scissors,0,win,0,3,201
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,225,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902039820,scissors,369,win,501,3,108
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,225,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 25, '+': 31, '-': 10}, 'loss': {'0': 27, '+': 27, '-': 36}, 'tie': {'0': 11, '+': 27, '-': 30}}",1609902039820,paper,0,loss,0,-1,204
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,226,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902040859,scissors,345,win,425,3,111
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,226,ee7d458c-03e5-4156-8ffd-b5d0c98d7b50,1,opponent_outcome_transitions,"{'win': {'0': 26, '+': 31, '-': 10}, 'loss': {'0': 27, '+': 27, '-': 36}, 'tie': {'0': 11, '+': 27, '-': 30}}",1609902040859,paper,0,loss,0,-1,203
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,34181,227,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,0,opponent_outcome_transitions,NA,1609902041787,paper,363,tie,457,0,114
