game_id,player_id,statement,index,resp
9db6b28e-540a-4c69-b202-1a8c653b9644,6f6eaf0c-9c77-4dae-8810-500ef265db56,My opponent was a real person and not a robot.,0,2
9db6b28e-540a-4c69-b202-1a8c653b9644,6f6eaf0c-9c77-4dae-8810-500ef265db56,I was trying to win each round against my opponent.,1,4
9db6b28e-540a-4c69-b202-1a8c653b9644,6f6eaf0c-9c77-4dae-8810-500ef265db56,I was focused on winning for the entire time I was playing.,2,4
9db6b28e-540a-4c69-b202-1a8c653b9644,6f6eaf0c-9c77-4dae-8810-500ef265db56,I paid attention to my opponent’s moves in order to try and predict their next move.,3,4
9db6b28e-540a-4c69-b202-1a8c653b9644,6f6eaf0c-9c77-4dae-8810-500ef265db56,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
352cba73-64b3-4997-9667-4514fe8c9774,88a89b6a-a06d-4ff6-abcd-0ee654557cd7,My opponent was a real person and not a robot.,0,1
352cba73-64b3-4997-9667-4514fe8c9774,88a89b6a-a06d-4ff6-abcd-0ee654557cd7,I was trying to win each round against my opponent.,1,7
352cba73-64b3-4997-9667-4514fe8c9774,88a89b6a-a06d-4ff6-abcd-0ee654557cd7,I was focused on winning for the entire time I was playing.,2,7
352cba73-64b3-4997-9667-4514fe8c9774,88a89b6a-a06d-4ff6-abcd-0ee654557cd7,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
352cba73-64b3-4997-9667-4514fe8c9774,88a89b6a-a06d-4ff6-abcd-0ee654557cd7,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
ad4c9828-0319-4a65-9df0-5a3f612dee8e,25855c4b-dce4-48cc-8caa-41ee082ce5f1,My opponent was a real person and not a robot.,0,2
ad4c9828-0319-4a65-9df0-5a3f612dee8e,25855c4b-dce4-48cc-8caa-41ee082ce5f1,I was trying to win each round against my opponent.,1,1
ad4c9828-0319-4a65-9df0-5a3f612dee8e,25855c4b-dce4-48cc-8caa-41ee082ce5f1,I was focused on winning for the entire time I was playing.,2,1
ad4c9828-0319-4a65-9df0-5a3f612dee8e,25855c4b-dce4-48cc-8caa-41ee082ce5f1,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
ad4c9828-0319-4a65-9df0-5a3f612dee8e,25855c4b-dce4-48cc-8caa-41ee082ce5f1,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
34db0346-45b9-4e8a-824c-76e8730fac22,18e9db51-1ec9-49b0-9530-39342f7c0f3b,My opponent was a real person and not a robot.,0,1
34db0346-45b9-4e8a-824c-76e8730fac22,18e9db51-1ec9-49b0-9530-39342f7c0f3b,I was trying to win each round against my opponent.,1,7
34db0346-45b9-4e8a-824c-76e8730fac22,18e9db51-1ec9-49b0-9530-39342f7c0f3b,I was focused on winning for the entire time I was playing.,2,7
34db0346-45b9-4e8a-824c-76e8730fac22,18e9db51-1ec9-49b0-9530-39342f7c0f3b,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
34db0346-45b9-4e8a-824c-76e8730fac22,18e9db51-1ec9-49b0-9530-39342f7c0f3b,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
6e95112d-c012-486a-ad9d-302c2a8c24c2,a6070a2e-5e3e-4782-8866-af5336250b21,My opponent was a real person and not a robot.,0,2
6e95112d-c012-486a-ad9d-302c2a8c24c2,a6070a2e-5e3e-4782-8866-af5336250b21,I was trying to win each round against my opponent.,1,7
6e95112d-c012-486a-ad9d-302c2a8c24c2,a6070a2e-5e3e-4782-8866-af5336250b21,I was focused on winning for the entire time I was playing.,2,7
6e95112d-c012-486a-ad9d-302c2a8c24c2,a6070a2e-5e3e-4782-8866-af5336250b21,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
6e95112d-c012-486a-ad9d-302c2a8c24c2,a6070a2e-5e3e-4782-8866-af5336250b21,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
fae922d1-bd4b-45c0-83df-e92cd3db2168,83f785dd-126f-4ca2-8f7c-f22a48c0057b,My opponent was a real person and not a robot.,0,2
fae922d1-bd4b-45c0-83df-e92cd3db2168,83f785dd-126f-4ca2-8f7c-f22a48c0057b,I was trying to win each round against my opponent.,1,5
fae922d1-bd4b-45c0-83df-e92cd3db2168,83f785dd-126f-4ca2-8f7c-f22a48c0057b,I was focused on winning for the entire time I was playing.,2,5
fae922d1-bd4b-45c0-83df-e92cd3db2168,83f785dd-126f-4ca2-8f7c-f22a48c0057b,I paid attention to my opponent’s moves in order to try and predict their next move.,3,6
fae922d1-bd4b-45c0-83df-e92cd3db2168,83f785dd-126f-4ca2-8f7c-f22a48c0057b,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
737819a8-b17e-48d1-9404-32236ee873de,f5547ab6-b577-4e82-8ba7-7d84721a4f7b,My opponent was a real person and not a robot.,0,2
737819a8-b17e-48d1-9404-32236ee873de,f5547ab6-b577-4e82-8ba7-7d84721a4f7b,I was trying to win each round against my opponent.,1,6
737819a8-b17e-48d1-9404-32236ee873de,f5547ab6-b577-4e82-8ba7-7d84721a4f7b,I was focused on winning for the entire time I was playing.,2,5
737819a8-b17e-48d1-9404-32236ee873de,f5547ab6-b577-4e82-8ba7-7d84721a4f7b,I paid attention to my opponent’s moves in order to try and predict their next move.,3,6
737819a8-b17e-48d1-9404-32236ee873de,f5547ab6-b577-4e82-8ba7-7d84721a4f7b,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
0afeab26-bedd-4686-973e-4b3bd2cefb1c,1062c00b-a13b-44d5-a298-9bdfd02a8907,My opponent was a real person and not a robot.,0,2
0afeab26-bedd-4686-973e-4b3bd2cefb1c,1062c00b-a13b-44d5-a298-9bdfd02a8907,I was trying to win each round against my opponent.,1,2
0afeab26-bedd-4686-973e-4b3bd2cefb1c,1062c00b-a13b-44d5-a298-9bdfd02a8907,I was focused on winning for the entire time I was playing.,2,7
0afeab26-bedd-4686-973e-4b3bd2cefb1c,1062c00b-a13b-44d5-a298-9bdfd02a8907,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
0afeab26-bedd-4686-973e-4b3bd2cefb1c,1062c00b-a13b-44d5-a298-9bdfd02a8907,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
5e4dc4e3-b2fe-4207-879f-a14bb597a3a7,ca6b7741-bcc5-4dba-9a8a-b9a1f6ee4115,My opponent was a real person and not a robot.,0,4
5e4dc4e3-b2fe-4207-879f-a14bb597a3a7,ca6b7741-bcc5-4dba-9a8a-b9a1f6ee4115,I was trying to win each round against my opponent.,1,6
5e4dc4e3-b2fe-4207-879f-a14bb597a3a7,ca6b7741-bcc5-4dba-9a8a-b9a1f6ee4115,I was focused on winning for the entire time I was playing.,2,7
5e4dc4e3-b2fe-4207-879f-a14bb597a3a7,ca6b7741-bcc5-4dba-9a8a-b9a1f6ee4115,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
5e4dc4e3-b2fe-4207-879f-a14bb597a3a7,ca6b7741-bcc5-4dba-9a8a-b9a1f6ee4115,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,My opponent was a real person and not a robot.,0,1
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,I was trying to win each round against my opponent.,1,7
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,I was focused on winning for the entire time I was playing.,2,5
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,I paid attention to my opponent’s moves in order to try and predict their next move.,3,2
7178afff-aaa6-48e2-9ad6-6b0bb94108b6,eeeecf46-bb88-4e3f-aea7-71bf4630c0b8,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,3
a97b78e5-8b1c-4580-9780-a682582ea018,76e72e08-41be-48bd-a849-153077178be2,My opponent was a real person and not a robot.,0,1
a97b78e5-8b1c-4580-9780-a682582ea018,76e72e08-41be-48bd-a849-153077178be2,I was trying to win each round against my opponent.,1,6
a97b78e5-8b1c-4580-9780-a682582ea018,76e72e08-41be-48bd-a849-153077178be2,I was focused on winning for the entire time I was playing.,2,7
a97b78e5-8b1c-4580-9780-a682582ea018,76e72e08-41be-48bd-a849-153077178be2,I paid attention to my opponent’s moves in order to try and predict their next move.,3,3
a97b78e5-8b1c-4580-9780-a682582ea018,76e72e08-41be-48bd-a849-153077178be2,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,1
9d1b040d-ba40-4d74-afc0-f16cf85382f6,125f7384-48e9-453f-bc76-5179a864f4dd,My opponent was a real person and not a robot.,0,1
9d1b040d-ba40-4d74-afc0-f16cf85382f6,125f7384-48e9-453f-bc76-5179a864f4dd,I was trying to win each round against my opponent.,1,1
9d1b040d-ba40-4d74-afc0-f16cf85382f6,125f7384-48e9-453f-bc76-5179a864f4dd,I was focused on winning for the entire time I was playing.,2,3
9d1b040d-ba40-4d74-afc0-f16cf85382f6,125f7384-48e9-453f-bc76-5179a864f4dd,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
9d1b040d-ba40-4d74-afc0-f16cf85382f6,125f7384-48e9-453f-bc76-5179a864f4dd,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
c4540c12-7ea9-4ce3-b6ec-f07973647075,0d16802a-da37-46cd-a4b4-4c791f679fea,My opponent was a real person and not a robot.,0,1
c4540c12-7ea9-4ce3-b6ec-f07973647075,0d16802a-da37-46cd-a4b4-4c791f679fea,I was trying to win each round against my opponent.,1,7
c4540c12-7ea9-4ce3-b6ec-f07973647075,0d16802a-da37-46cd-a4b4-4c791f679fea,I was focused on winning for the entire time I was playing.,2,5
c4540c12-7ea9-4ce3-b6ec-f07973647075,0d16802a-da37-46cd-a4b4-4c791f679fea,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
c4540c12-7ea9-4ce3-b6ec-f07973647075,0d16802a-da37-46cd-a4b4-4c791f679fea,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
7e9e96eb-1c1d-4562-9ed5-10420403c5ac,7e9e9ff5-33c1-45ec-a14e-e8e2d07f27f8,My opponent was a real person and not a robot.,0,1
7e9e96eb-1c1d-4562-9ed5-10420403c5ac,7e9e9ff5-33c1-45ec-a14e-e8e2d07f27f8,I was trying to win each round against my opponent.,1,6
7e9e96eb-1c1d-4562-9ed5-10420403c5ac,7e9e9ff5-33c1-45ec-a14e-e8e2d07f27f8,I was focused on winning for the entire time I was playing.,2,7
7e9e96eb-1c1d-4562-9ed5-10420403c5ac,7e9e9ff5-33c1-45ec-a14e-e8e2d07f27f8,I paid attention to my opponent’s moves in order to try and predict their next move.,3,6
7e9e96eb-1c1d-4562-9ed5-10420403c5ac,7e9e9ff5-33c1-45ec-a14e-e8e2d07f27f8,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
92f46236-42c7-4490-99df-57605d319d88,9946a150-ab1e-4279-a7b7-62771dc18fd2,My opponent was a real person and not a robot.,0,2
92f46236-42c7-4490-99df-57605d319d88,9946a150-ab1e-4279-a7b7-62771dc18fd2,I was trying to win each round against my opponent.,1,6
92f46236-42c7-4490-99df-57605d319d88,9946a150-ab1e-4279-a7b7-62771dc18fd2,I was focused on winning for the entire time I was playing.,2,7
92f46236-42c7-4490-99df-57605d319d88,9946a150-ab1e-4279-a7b7-62771dc18fd2,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
92f46236-42c7-4490-99df-57605d319d88,9946a150-ab1e-4279-a7b7-62771dc18fd2,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
c9b597bc-ff5e-4e76-9cf7-7048bac572a6,1bb7444c-b1e0-443b-a3fa-486de12b3d54,My opponent was a real person and not a robot.,0,2
c9b597bc-ff5e-4e76-9cf7-7048bac572a6,1bb7444c-b1e0-443b-a3fa-486de12b3d54,I was trying to win each round against my opponent.,1,6
c9b597bc-ff5e-4e76-9cf7-7048bac572a6,1bb7444c-b1e0-443b-a3fa-486de12b3d54,I was focused on winning for the entire time I was playing.,2,6
c9b597bc-ff5e-4e76-9cf7-7048bac572a6,1bb7444c-b1e0-443b-a3fa-486de12b3d54,I paid attention to my opponent’s moves in order to try and predict their next move.,3,6
c9b597bc-ff5e-4e76-9cf7-7048bac572a6,1bb7444c-b1e0-443b-a3fa-486de12b3d54,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
531ba169-9a36-4587-935f-902d2824a668,b3f5aeec-9d0d-460f-bcfc-d90926697e8d,My opponent was a real person and not a robot.,0,1
531ba169-9a36-4587-935f-902d2824a668,b3f5aeec-9d0d-460f-bcfc-d90926697e8d,I was trying to win each round against my opponent.,1,6
531ba169-9a36-4587-935f-902d2824a668,b3f5aeec-9d0d-460f-bcfc-d90926697e8d,I was focused on winning for the entire time I was playing.,2,7
531ba169-9a36-4587-935f-902d2824a668,b3f5aeec-9d0d-460f-bcfc-d90926697e8d,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
531ba169-9a36-4587-935f-902d2824a668,b3f5aeec-9d0d-460f-bcfc-d90926697e8d,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
779afce5-e6a7-4918-a6d0-9ef3b9c5cc74,8ffa8d33-1a43-40eb-bad0-564dbd504377,My opponent was a real person and not a robot.,0,2
779afce5-e6a7-4918-a6d0-9ef3b9c5cc74,8ffa8d33-1a43-40eb-bad0-564dbd504377,I was trying to win each round against my opponent.,1,5
779afce5-e6a7-4918-a6d0-9ef3b9c5cc74,8ffa8d33-1a43-40eb-bad0-564dbd504377,I was focused on winning for the entire time I was playing.,2,3
779afce5-e6a7-4918-a6d0-9ef3b9c5cc74,8ffa8d33-1a43-40eb-bad0-564dbd504377,I paid attention to my opponent’s moves in order to try and predict their next move.,3,4
779afce5-e6a7-4918-a6d0-9ef3b9c5cc74,8ffa8d33-1a43-40eb-bad0-564dbd504377,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
1cdbdbd3-26f4-4a4e-9bc2-3dd77b0fdbe2,76088eb3-3116-4b4b-9447-4d6799be0e9c,My opponent was a real person and not a robot.,0,4
1cdbdbd3-26f4-4a4e-9bc2-3dd77b0fdbe2,76088eb3-3116-4b4b-9447-4d6799be0e9c,I was trying to win each round against my opponent.,1,4
1cdbdbd3-26f4-4a4e-9bc2-3dd77b0fdbe2,76088eb3-3116-4b4b-9447-4d6799be0e9c,I was focused on winning for the entire time I was playing.,2,5
1cdbdbd3-26f4-4a4e-9bc2-3dd77b0fdbe2,76088eb3-3116-4b4b-9447-4d6799be0e9c,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
1cdbdbd3-26f4-4a4e-9bc2-3dd77b0fdbe2,76088eb3-3116-4b4b-9447-4d6799be0e9c,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
5f1f56a6-57cd-433c-9977-d652802b6f1d,2115e0de-dadd-47fd-b036-9f9720c4be17,My opponent was a real person and not a robot.,0,2
5f1f56a6-57cd-433c-9977-d652802b6f1d,2115e0de-dadd-47fd-b036-9f9720c4be17,I was trying to win each round against my opponent.,1,2
5f1f56a6-57cd-433c-9977-d652802b6f1d,2115e0de-dadd-47fd-b036-9f9720c4be17,I was focused on winning for the entire time I was playing.,2,2
5f1f56a6-57cd-433c-9977-d652802b6f1d,2115e0de-dadd-47fd-b036-9f9720c4be17,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
5f1f56a6-57cd-433c-9977-d652802b6f1d,2115e0de-dadd-47fd-b036-9f9720c4be17,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,2
8857ca23-a687-4cb7-b0f3-8d4a35a3dd53,a3fc854f-9f3c-4fe4-92df-966831fe5350,My opponent was a real person and not a robot.,0,2
8857ca23-a687-4cb7-b0f3-8d4a35a3dd53,a3fc854f-9f3c-4fe4-92df-966831fe5350,I was trying to win each round against my opponent.,1,5
8857ca23-a687-4cb7-b0f3-8d4a35a3dd53,a3fc854f-9f3c-4fe4-92df-966831fe5350,I was focused on winning for the entire time I was playing.,2,5
8857ca23-a687-4cb7-b0f3-8d4a35a3dd53,a3fc854f-9f3c-4fe4-92df-966831fe5350,I paid attention to my opponent’s moves in order to try and predict their next move.,3,6
8857ca23-a687-4cb7-b0f3-8d4a35a3dd53,a3fc854f-9f3c-4fe4-92df-966831fe5350,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
6bdc9905-1871-434a-a95d-b484fe08234e,88bb4f00-84fd-463a-a0fb-e34c087a59be,My opponent was a real person and not a robot.,0,1
6bdc9905-1871-434a-a95d-b484fe08234e,88bb4f00-84fd-463a-a0fb-e34c087a59be,I was trying to win each round against my opponent.,1,7
6bdc9905-1871-434a-a95d-b484fe08234e,88bb4f00-84fd-463a-a0fb-e34c087a59be,I was focused on winning for the entire time I was playing.,2,7
6bdc9905-1871-434a-a95d-b484fe08234e,88bb4f00-84fd-463a-a0fb-e34c087a59be,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
6bdc9905-1871-434a-a95d-b484fe08234e,88bb4f00-84fd-463a-a0fb-e34c087a59be,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
3ebac7b9-8956-4388-8db3-949ce80352c7,256de237-afa5-44e2-b40b-511cc249ef6e,My opponent was a real person and not a robot.,0,5
3ebac7b9-8956-4388-8db3-949ce80352c7,256de237-afa5-44e2-b40b-511cc249ef6e,I was trying to win each round against my opponent.,1,7
3ebac7b9-8956-4388-8db3-949ce80352c7,256de237-afa5-44e2-b40b-511cc249ef6e,I was focused on winning for the entire time I was playing.,2,7
3ebac7b9-8956-4388-8db3-949ce80352c7,256de237-afa5-44e2-b40b-511cc249ef6e,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
3ebac7b9-8956-4388-8db3-949ce80352c7,256de237-afa5-44e2-b40b-511cc249ef6e,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
01741312-da39-4f3d-be45-430fe8a82f27,c7ff9462-7106-4ec2-9710-5a66e21e58b2,My opponent was a real person and not a robot.,0,7
01741312-da39-4f3d-be45-430fe8a82f27,c7ff9462-7106-4ec2-9710-5a66e21e58b2,I was trying to win each round against my opponent.,1,7
01741312-da39-4f3d-be45-430fe8a82f27,c7ff9462-7106-4ec2-9710-5a66e21e58b2,I was focused on winning for the entire time I was playing.,2,7
01741312-da39-4f3d-be45-430fe8a82f27,c7ff9462-7106-4ec2-9710-5a66e21e58b2,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
01741312-da39-4f3d-be45-430fe8a82f27,c7ff9462-7106-4ec2-9710-5a66e21e58b2,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
fbbf30e3-a9e4-4afc-947d-2cadf9d7fac6,e0b12064-3107-4c61-80d0-25cc3b0b6fcb,My opponent was a real person and not a robot.,0,3
fbbf30e3-a9e4-4afc-947d-2cadf9d7fac6,e0b12064-3107-4c61-80d0-25cc3b0b6fcb,I was trying to win each round against my opponent.,1,6
fbbf30e3-a9e4-4afc-947d-2cadf9d7fac6,e0b12064-3107-4c61-80d0-25cc3b0b6fcb,I was focused on winning for the entire time I was playing.,2,4
fbbf30e3-a9e4-4afc-947d-2cadf9d7fac6,e0b12064-3107-4c61-80d0-25cc3b0b6fcb,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
fbbf30e3-a9e4-4afc-947d-2cadf9d7fac6,e0b12064-3107-4c61-80d0-25cc3b0b6fcb,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
bce2227b-bed7-4091-bded-5709357d88ca,9510ee0d-e19a-45bc-be60-b9a863f3b063,My opponent was a real person and not a robot.,0,2
bce2227b-bed7-4091-bded-5709357d88ca,9510ee0d-e19a-45bc-be60-b9a863f3b063,I was trying to win each round against my opponent.,1,7
bce2227b-bed7-4091-bded-5709357d88ca,9510ee0d-e19a-45bc-be60-b9a863f3b063,I was focused on winning for the entire time I was playing.,2,7
bce2227b-bed7-4091-bded-5709357d88ca,9510ee0d-e19a-45bc-be60-b9a863f3b063,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
bce2227b-bed7-4091-bded-5709357d88ca,9510ee0d-e19a-45bc-be60-b9a863f3b063,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
efa32eac-2cb2-490c-b64c-93e0751623b5,1daa5d78-6323-4592-b5ae-53d8d6b425eb,My opponent was a real person and not a robot.,0,1
efa32eac-2cb2-490c-b64c-93e0751623b5,1daa5d78-6323-4592-b5ae-53d8d6b425eb,I was trying to win each round against my opponent.,1,7
efa32eac-2cb2-490c-b64c-93e0751623b5,1daa5d78-6323-4592-b5ae-53d8d6b425eb,I was focused on winning for the entire time I was playing.,2,7
efa32eac-2cb2-490c-b64c-93e0751623b5,1daa5d78-6323-4592-b5ae-53d8d6b425eb,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
efa32eac-2cb2-490c-b64c-93e0751623b5,1daa5d78-6323-4592-b5ae-53d8d6b425eb,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
26c8820f-8208-424a-b289-4910597df17c,1c6877d3-cd47-4fbe-a8d0-018afe8470e7,My opponent was a real person and not a robot.,0,2
26c8820f-8208-424a-b289-4910597df17c,1c6877d3-cd47-4fbe-a8d0-018afe8470e7,I was trying to win each round against my opponent.,1,5
26c8820f-8208-424a-b289-4910597df17c,1c6877d3-cd47-4fbe-a8d0-018afe8470e7,I was focused on winning for the entire time I was playing.,2,6
26c8820f-8208-424a-b289-4910597df17c,1c6877d3-cd47-4fbe-a8d0-018afe8470e7,I paid attention to my opponent’s moves in order to try and predict their next move.,3,2
26c8820f-8208-424a-b289-4910597df17c,1c6877d3-cd47-4fbe-a8d0-018afe8470e7,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
7322b52c-67f6-4ee0-8200-10184b9dd39b,26eab451-12c0-43b7-8963-5f3caa1e4e45,My opponent was a real person and not a robot.,0,2
7322b52c-67f6-4ee0-8200-10184b9dd39b,26eab451-12c0-43b7-8963-5f3caa1e4e45,I was trying to win each round against my opponent.,1,6
7322b52c-67f6-4ee0-8200-10184b9dd39b,26eab451-12c0-43b7-8963-5f3caa1e4e45,I was focused on winning for the entire time I was playing.,2,6
7322b52c-67f6-4ee0-8200-10184b9dd39b,26eab451-12c0-43b7-8963-5f3caa1e4e45,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
7322b52c-67f6-4ee0-8200-10184b9dd39b,26eab451-12c0-43b7-8963-5f3caa1e4e45,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
cb5896a2-8289-4259-9d39-6f12ea772c01,24e8bb8d-fd80-4f89-9f2d-c347aa52d6ff,My opponent was a real person and not a robot.,0,1
cb5896a2-8289-4259-9d39-6f12ea772c01,24e8bb8d-fd80-4f89-9f2d-c347aa52d6ff,I was trying to win each round against my opponent.,1,7
cb5896a2-8289-4259-9d39-6f12ea772c01,24e8bb8d-fd80-4f89-9f2d-c347aa52d6ff,I was focused on winning for the entire time I was playing.,2,7
cb5896a2-8289-4259-9d39-6f12ea772c01,24e8bb8d-fd80-4f89-9f2d-c347aa52d6ff,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
cb5896a2-8289-4259-9d39-6f12ea772c01,24e8bb8d-fd80-4f89-9f2d-c347aa52d6ff,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
44d4a0d0-0572-478a-b1a0-2c0fb82233ab,c1314c6d-7e9f-4e21-808f-66c2a358e334,My opponent was a real person and not a robot.,0,4
44d4a0d0-0572-478a-b1a0-2c0fb82233ab,c1314c6d-7e9f-4e21-808f-66c2a358e334,I was trying to win each round against my opponent.,1,4
44d4a0d0-0572-478a-b1a0-2c0fb82233ab,c1314c6d-7e9f-4e21-808f-66c2a358e334,I was focused on winning for the entire time I was playing.,2,4
44d4a0d0-0572-478a-b1a0-2c0fb82233ab,c1314c6d-7e9f-4e21-808f-66c2a358e334,I paid attention to my opponent’s moves in order to try and predict their next move.,3,4
44d4a0d0-0572-478a-b1a0-2c0fb82233ab,c1314c6d-7e9f-4e21-808f-66c2a358e334,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,4
311dca1d-78cf-4ac4-b18f-911d8b55c465,d2913965-d75c-4683-82bc-32998ffd3836,My opponent was a real person and not a robot.,0,4
311dca1d-78cf-4ac4-b18f-911d8b55c465,d2913965-d75c-4683-82bc-32998ffd3836,I was trying to win each round against my opponent.,1,3
311dca1d-78cf-4ac4-b18f-911d8b55c465,d2913965-d75c-4683-82bc-32998ffd3836,I was focused on winning for the entire time I was playing.,2,4
311dca1d-78cf-4ac4-b18f-911d8b55c465,d2913965-d75c-4683-82bc-32998ffd3836,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
311dca1d-78cf-4ac4-b18f-911d8b55c465,d2913965-d75c-4683-82bc-32998ffd3836,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
f7290e62-697c-46ec-b42d-51090ce3eed5,e19aac94-d16b-4afc-8878-b23efa456ed9,My opponent was a real person and not a robot.,0,1
f7290e62-697c-46ec-b42d-51090ce3eed5,e19aac94-d16b-4afc-8878-b23efa456ed9,I was trying to win each round against my opponent.,1,1
f7290e62-697c-46ec-b42d-51090ce3eed5,e19aac94-d16b-4afc-8878-b23efa456ed9,I was focused on winning for the entire time I was playing.,2,1
f7290e62-697c-46ec-b42d-51090ce3eed5,e19aac94-d16b-4afc-8878-b23efa456ed9,I paid attention to my opponent’s moves in order to try and predict their next move.,3,1
f7290e62-697c-46ec-b42d-51090ce3eed5,e19aac94-d16b-4afc-8878-b23efa456ed9,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,1
10764a68-28dd-4234-bbca-c58c7b148a52,c53c7529-288a-423b-adbc-3e236a2446f1,My opponent was a real person and not a robot.,0,1
10764a68-28dd-4234-bbca-c58c7b148a52,c53c7529-288a-423b-adbc-3e236a2446f1,I was trying to win each round against my opponent.,1,3
10764a68-28dd-4234-bbca-c58c7b148a52,c53c7529-288a-423b-adbc-3e236a2446f1,I was focused on winning for the entire time I was playing.,2,6
10764a68-28dd-4234-bbca-c58c7b148a52,c53c7529-288a-423b-adbc-3e236a2446f1,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
10764a68-28dd-4234-bbca-c58c7b148a52,c53c7529-288a-423b-adbc-3e236a2446f1,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
9b29961e-d3b2-4d75-abd6-18abef7ec80d,152632a2-7866-4558-9a4c-584728c83be2,My opponent was a real person and not a robot.,0,1
9b29961e-d3b2-4d75-abd6-18abef7ec80d,152632a2-7866-4558-9a4c-584728c83be2,I was trying to win each round against my opponent.,1,5
9b29961e-d3b2-4d75-abd6-18abef7ec80d,152632a2-7866-4558-9a4c-584728c83be2,I was focused on winning for the entire time I was playing.,2,4
9b29961e-d3b2-4d75-abd6-18abef7ec80d,152632a2-7866-4558-9a4c-584728c83be2,I paid attention to my opponent’s moves in order to try and predict their next move.,3,2
9b29961e-d3b2-4d75-abd6-18abef7ec80d,152632a2-7866-4558-9a4c-584728c83be2,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
8c18c460-9afe-4e0f-b6fb-abec783a3d16,19cdf43a-38c5-4d4a-a149-fa05e5244a6a,My opponent was a real person and not a robot.,0,2
